,Artist,Name,Album,Release Date,Popularity,Duration (s),Explicit,Danceability,Energy,Key,Mode,Valence,Tempo,Loudness,Liveness,Instrumentalness,Acousticness,Virality
137,Taylor Swift,Maroon,Midnights,2022-10-21,73.0,218.27,1,0.655,0.384,7,1,0.0384,108.058,-8.29,0.0973,1.45e-06,0.0634,0
138,Taylor Swift,Anti-Hero,Midnights,2022-10-21,86.0,200.69,0,0.633,0.648,4,1,0.49,96.888,-6.645,0.161,2.62e-06,0.121,1
139,Taylor Swift,Snow On The Beach (feat. Lana Del Rey),Midnights,2022-10-21,74.0,256.124,1,0.663,0.321,9,1,0.153,110.021,-13.527,0.107,0.000598,0.701,0
140,Taylor Swift,"You're On Your Own, Kid",Midnights,2022-10-21,13.0,194.206,0,0.696,0.39,2,1,0.395,120.032,-10.331,0.125,1.55e-05,0.447,0
141,Taylor Swift,Midnight Rain,Midnights,2022-10-21,78.0,174.782,0,0.604,0.375,0,1,0.203,137.651,-11.637,0.116,5.87e-05,0.71,0
142,Taylor Swift,Question...?,Midnights,2022-10-21,67.0,210.556,1,0.654,0.51,7,1,0.105,108.874,-8.767,0.249,0.0,0.206,0
143,Taylor Swift,Vigilante Shit,Midnights,2022-10-21,74.0,164.801,1,0.872,0.267,4,0,0.168,79.964,-10.764,0.123,2.18e-05,0.166,0
144,Taylor Swift,Bejeweled,Midnights,2022-10-21,78.0,194.165,0,0.687,0.551,7,1,0.443,163.994,-9.202,0.09,0.000143,0.0593,0
145,Taylor Swift,Labyrinth,Midnights,2022-10-21,71.0,247.962,0,0.48,0.295,0,1,0.132,110.018,-15.512,0.12,0.333,0.797,0
146,Taylor Swift,Karma,Midnights,2022-10-21,81.0,204.852,1,0.64,0.619,8,1,0.121,90.008,-7.108,0.475,0.0,0.062,1
147,Taylor Swift,Sweet Nothing,Midnights,2022-10-21,69.0,188.496,0,0.336,0.161,0,1,0.407,176.48,-14.973,0.115,0.00011,0.968,0
148,Taylor Swift,Mastermind,Midnights,2022-10-21,72.0,191.039,0,0.66,0.343,4,1,0.137,125.96,-14.132,0.0922,0.00134,0.565,0
149,Taylor Swift,State Of Grace (Taylor's Version),Red (Taylor's Version),2021-11-12,65.0,295.413,0,0.594,0.713,9,1,0.328,129.958,-5.314,0.114,0.0,0.000328,0
150,Taylor Swift,Red (Taylor's Version),Red (Taylor's Version),2021-11-12,74.0,223.093,0,0.516,0.777,1,0,0.408,125.047,-4.908,0.0761,1.62e-06,0.00108,0
151,Taylor Swift,Treacherous (Taylor's Version),Red (Taylor's Version),2021-11-12,65.0,242.72,0,0.645,0.593,2,1,0.299,109.984,-6.506,0.13,0.000127,0.0344,0
152,Taylor Swift,I Knew You Were Trouble (Taylor's Version),Red (Taylor's Version),2021-11-12,76.0,219.76,0,0.584,0.557,6,1,0.767,154.008,-6.371,0.0576,0.0,0.0129,0
153,Taylor Swift,All Too Well (Taylor's Version),Red (Taylor's Version),2021-11-12,81.0,329.16,0,0.44,0.528,0,1,0.132,185.972,-7.809,0.234,0.00203,0.0171,1
154,Taylor Swift,22 (Taylor's Version),Red (Taylor's Version),2021-11-12,76.0,230.96,0,0.642,0.695,7,1,0.642,103.984,-5.62,0.0753,1.02e-05,0.000443,0
155,Taylor Swift,I Almost Do (Taylor's Version),Red (Taylor's Version),2021-11-12,64.0,244.586,0,0.511,0.559,4,1,0.248,145.88,-6.587,0.113,0.0,0.0167,0
156,Taylor Swift,We Are Never Ever Getting Back Together (Taylor's Version),Red (Taylor's Version),2021-11-12,77.0,193.146,0,0.567,0.686,7,1,0.716,172.014,-6.139,0.0732,1.86e-06,0.0317,0
157,Taylor Swift,Stay Stay Stay (Taylor's Version),Red (Taylor's Version),2021-11-12,70.0,205.786,0,0.693,0.681,0,1,0.663,100.02,-7.039,0.0768,0.0,0.0848,0
158,Taylor Swift,The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version),Red (Taylor's Version),2021-11-12,67.0,299.08,0,0.502,0.534,2,1,0.155,94.05,-5.954,0.0977,0.0,0.0399,0
159,Taylor Swift,Holy Ground (Taylor's Version),Red (Taylor's Version),2021-11-12,64.0,202.96,0,0.622,0.809,9,1,0.511,156.894,-5.623,0.109,0.00218,0.0288,0
160,Taylor Swift,Sad Beautiful Tragic (Taylor's Version),Red (Taylor's Version),2021-11-12,65.0,284.773,0,0.601,0.406,7,1,0.232,130.059,-11.827,0.133,9.19e-05,0.622,0
161,Taylor Swift,The Lucky One (Taylor's Version),Red (Taylor's Version),2021-11-12,63.0,240.466,0,0.686,0.571,4,1,0.538,117.889,-7.138,0.0608,0.0,0.066,0
162,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),Red (Taylor's Version),2021-11-12,70.0,245.426,0,0.498,0.61,6,1,0.474,79.918,-5.098,0.223,0.0,0.271,0
163,Taylor Swift,Starlight (Taylor's Version),Red (Taylor's Version),2021-11-12,63.0,220.413,0,0.628,0.685,4,1,0.605,126.014,-5.864,0.18,0.0,0.00324,0
164,Taylor Swift,Begin Again (Taylor's Version),Red (Taylor's Version),2021-11-12,66.0,238.866,0,0.519,0.527,7,1,0.267,78.915,-7.673,0.132,0.0,0.075,0
165,Taylor Swift,The Moment I Knew (Taylor's Version),Red (Taylor's Version),2021-11-12,63.0,285.28,0,0.636,0.402,7,1,0.208,125.952,-7.855,0.107,0.0,0.0494,0
166,Taylor Swift,Come Back...Be Here (Taylor's Version),Red (Taylor's Version),2021-11-12,66.0,223.333,0,0.46,0.632,4,1,0.399,79.846,-6.031,0.0822,0.0,0.0158,0
167,Taylor Swift,Girl At Home (Taylor's Version),Red (Taylor's Version),2021-11-12,61.0,220.52,0,0.691,0.736,5,1,0.612,125.089,-6.974,0.101,1.88e-05,0.00955,0
168,Taylor Swift,State Of Grace (Acoustic Version) (Taylor's Version),Red (Taylor's Version),2021-11-12,60.0,321.64,0,0.445,0.131,7,1,0.101,208.918,-13.778,0.108,1.57e-06,0.663,0
169,Taylor Swift,Fearless (Taylor’s Version),Fearless (Taylor's Version),2021-04-09,79.0,241.591,0,0.569,0.741,5,1,0.43,100.118,-4.963,0.333,0.0,0.0122,0
170,Taylor Swift,Fifteen (Taylor’s Version),Fearless (Taylor's Version),2021-04-09,67.0,294.419,0,0.559,0.646,7,1,0.289,95.466,-4.61,0.32,0.0,0.116,0
171,Taylor Swift,Love Story (Taylor’s Version),Fearless (Taylor's Version),2021-04-09,79.0,235.766,0,0.627,0.792,2,1,0.415,119.054,-4.311,0.0845,3.97e-06,0.13,0
172,Taylor Swift,Hey Stephen (Taylor’s Version),Fearless (Taylor's Version),2021-04-09,65.0,254.254,0,0.788,0.571,6,1,0.797,115.99,-6.135,0.0934,0.0,0.106,0
173,Taylor Swift,White Horse (Taylor’s Version),Fearless (Taylor's Version),2021-04-09,68.0,234.515,0,0.423,0.517,0,1,0.366,185.262,-7.377,0.177,0.0,0.369,0
174,Taylor Swift,You Belong With Me (Taylor’s Version),Fearless (Taylor's Version),2021-04-09,82.0,231.124,0,0.632,0.773,6,1,0.474,130.033,-4.856,0.0885,0.0,0.0623,1
175,Taylor Swift,Breathe (feat. Colbie Caillat) (Taylor’s Version),Fearless (Taylor's Version),2021-04-09,63.0,263.377,0,0.506,0.626,1,1,0.321,148.035,-6.066,0.228,0.0,0.156,0
176,Taylor Swift,Tell Me Why (Taylor’s Version),Fearless (Taylor's Version),2021-04-09,62.0,200.575,0,0.578,0.909,7,1,0.541,100.023,-3.669,0.333,0.0,0.0222,0
177,Taylor Swift,You’re Not Sorry (Taylor’s Version),Fearless (Taylor's Version),2021-04-09,64.0,261.842,0,0.506,0.444,6,1,0.241,133.873,-4.99,0.123,0.0,0.0538,0
178,Taylor Swift,The Way I Loved You (Taylor’s Version),Fearless (Taylor's Version),2021-04-09,76.0,243.136,0,0.402,0.732,5,1,0.472,161.032,-4.665,0.108,0.0,0.0033,0
179,Taylor Swift,Forever & Always (Taylor’s Version),Fearless (Taylor's Version),2021-04-09,67.0,225.328,0,0.598,0.821,10,1,0.673,128.03,-4.433,0.143,0.0,0.0231,0
180,Taylor Swift,The Best Day (Taylor’s Version),Fearless (Taylor's Version),2021-04-09,62.0,245.29,0,0.642,0.576,1,1,0.469,125.0,-8.524,0.159,0.0,0.488,0
181,Taylor Swift,Change (Taylor’s Version),Fearless (Taylor's Version),2021-04-09,70.0,279.359,0,0.499,0.815,5,1,0.344,95.999,-4.063,0.181,0.0,0.000191,0
182,Taylor Swift,Jump Then Fall (Taylor’s Version),Fearless (Taylor's Version),2021-04-09,62.0,237.58,0,0.572,0.69,2,1,0.624,160.111,-6.201,0.0897,0.0,0.0474,0
183,Taylor Swift,Untouchable (Taylor’s Version),Fearless (Taylor's Version),2021-04-09,63.0,312.107,0,0.393,0.531,5,1,0.224,200.391,-6.112,0.169,0.0,0.0181,0
184,Taylor Swift,Forever & Always (Piano Version) (Taylor’s Version),Fearless (Taylor's Version),2021-04-09,61.0,267.833,0,0.546,0.273,9,1,0.271,118.753,-9.208,0.137,0.0,0.819,0
185,Taylor Swift,Come In With The Rain (Taylor’s Version),Fearless (Taylor's Version),2021-04-09,59.0,237.338,0,0.476,0.564,2,1,0.167,143.929,-5.677,0.102,0.0,0.0406,0
186,Taylor Swift,Superstar (Taylor’s Version),Fearless (Taylor's Version),2021-04-09,58.0,263.865,0,0.454,0.555,2,1,0.171,171.862,-6.69,0.343,0.0,0.157,0
187,Taylor Swift,The Other Side Of The Door (Taylor’s Version),Fearless (Taylor's Version),2021-04-09,64.0,238.443,0,0.432,0.873,4,1,0.629,163.936,-4.367,0.167,0.0,0.0279,0
188,Taylor Swift,Today Was A Fairytale (Taylor’s Version),Fearless (Taylor's Version),2021-04-09,62.0,241.822,0,0.482,0.779,7,1,0.328,158.162,-5.025,0.296,0.0,0.0135,0
189,Taylor Swift,willow,evermore (deluxe version),2021-01-07,78.0,214.706,0,0.392,0.574,7,1,0.529,81.112,-9.195,0.145,0.00179,0.833,0
190,Taylor Swift,champagne problems,evermore (deluxe version),2021-01-07,77.0,244.0,1,0.462,0.24,0,1,0.32,171.319,-12.077,0.113,0.0,0.92,0
191,Taylor Swift,gold rush,evermore (deluxe version),2021-01-07,67.0,185.32,1,0.512,0.462,9,1,0.353,112.05,-10.491,0.121,0.166,0.83,0
192,Taylor Swift,‘tis the damn season,evermore (deluxe version),2021-01-07,67.0,229.84,0,0.575,0.434,5,1,0.348,145.916,-8.193,0.105,6.59e-05,0.735,0
193,Taylor Swift,tolerate it,evermore (deluxe version),2021-01-07,74.0,245.44,1,0.316,0.361,9,1,0.221,74.952,-10.381,0.0797,2.67e-05,0.878,0
194,Taylor Swift,"no body, no crime (feat. HAIM)",evermore (deluxe version),2021-01-07,66.0,215.626,0,0.546,0.613,7,0,0.535,79.015,-7.589,0.103,0.0,0.418,0
195,Taylor Swift,happiness,evermore (deluxe version),2021-01-07,64.0,315.146,1,0.559,0.334,11,1,0.211,122.079,-10.733,0.114,0.0,0.87,0
196,Taylor Swift,dorothea,evermore (deluxe version),2021-01-07,61.0,225.88,0,0.605,0.488,4,1,0.354,119.966,-8.322,0.129,0.0,0.696,0
197,Taylor Swift,coney island (feat. The National),evermore (deluxe version),2021-01-07,63.0,275.32,0,0.537,0.537,8,1,0.292,107.895,-11.266,0.142,0.000904,0.819,0
198,Taylor Swift,ivy,evermore (deluxe version),2021-01-07,67.0,260.44,1,0.515,0.545,2,1,0.535,88.856,-9.277,0.0921,1.97e-05,0.855,0
199,Taylor Swift,cowboy like me,evermore (deluxe version),2021-01-07,66.0,275.04,1,0.604,0.517,0,1,0.511,127.967,-9.014,0.123,0.000155,0.768,0
200,Taylor Swift,long story short,evermore (deluxe version),2021-01-07,62.0,215.92,0,0.546,0.73,0,1,0.573,157.895,-7.704,0.0972,0.179,0.66,0
201,Taylor Swift,marjorie,evermore (deluxe version),2021-01-07,70.0,257.773,0,0.535,0.561,5,1,0.287,96.103,-11.609,0.115,0.000136,0.876,0
202,Taylor Swift,closure,evermore (deluxe version),2021-01-07,60.0,180.653,0,0.689,0.704,9,1,0.92,151.884,-10.813,0.134,4.83e-06,0.835,0
203,Taylor Swift,evermore (feat. Bon Iver),evermore (deluxe version),2021-01-07,64.0,304.106,0,0.39,0.27,1,1,0.32,125.177,-10.673,0.111,0.00227,0.937,0
204,Taylor Swift,right where you left me - bonus track,evermore (deluxe version),2021-01-07,75.0,245.026,0,0.581,0.619,10,1,0.645,137.915,-6.524,0.117,0.000106,0.769,0
205,Taylor Swift,it’s time to go - bonus track,evermore (deluxe version),2021-01-07,66.0,254.64,0,0.592,0.41,0,1,0.416,151.923,-12.426,0.09,1.39e-05,0.801,0
206,Taylor Swift,willow,evermore,2020-12-11,78.0,214.706,0,0.392,0.574,7,1,0.529,81.112,-9.195,0.145,0.00179,0.833,0
207,Taylor Swift,champagne problems,evermore,2020-12-11,77.0,244.0,1,0.462,0.24,0,1,0.32,171.319,-12.077,0.113,0.0,0.92,0
208,Taylor Swift,gold rush,evermore,2020-12-11,67.0,185.32,1,0.512,0.462,9,1,0.353,112.05,-10.491,0.121,0.166,0.83,0
209,Taylor Swift,‘tis the damn season,evermore,2020-12-11,67.0,229.84,0,0.575,0.434,5,1,0.348,145.916,-8.193,0.105,6.59e-05,0.735,0
210,Taylor Swift,tolerate it,evermore,2020-12-11,74.0,245.44,1,0.316,0.361,9,1,0.221,74.952,-10.381,0.0797,2.67e-05,0.878,0
211,Taylor Swift,"no body, no crime (feat. HAIM)",evermore,2020-12-11,66.0,215.626,0,0.546,0.613,7,0,0.535,79.015,-7.589,0.103,0.0,0.418,0
212,Taylor Swift,happiness,evermore,2020-12-11,64.0,315.146,1,0.559,0.334,11,1,0.211,122.079,-10.733,0.114,0.0,0.87,0
213,Taylor Swift,dorothea,evermore,2020-12-11,61.0,225.88,0,0.605,0.488,4,1,0.354,119.966,-8.322,0.129,0.0,0.696,0
214,Taylor Swift,coney island (feat. The National),evermore,2020-12-11,63.0,275.32,0,0.537,0.537,8,1,0.292,107.895,-11.266,0.142,0.000904,0.819,0
215,Taylor Swift,ivy,evermore,2020-12-11,67.0,260.44,1,0.515,0.545,2,1,0.535,88.856,-9.277,0.0921,1.97e-05,0.855,0
216,Taylor Swift,cowboy like me,evermore,2020-12-11,66.0,275.04,1,0.604,0.517,0,1,0.511,127.967,-9.014,0.123,0.000155,0.768,0
217,Taylor Swift,long story short,evermore,2020-12-11,62.0,215.92,0,0.546,0.73,0,1,0.573,157.895,-7.704,0.0972,0.179,0.66,0
218,Taylor Swift,marjorie,evermore,2020-12-11,70.0,257.773,0,0.535,0.561,5,1,0.287,96.103,-11.609,0.115,0.000136,0.876,0
219,Taylor Swift,closure,evermore,2020-12-11,60.0,180.653,0,0.689,0.704,9,1,0.92,151.884,-10.813,0.134,4.83e-06,0.835,0
220,Taylor Swift,evermore (feat. Bon Iver),evermore,2020-12-11,64.0,304.106,0,0.39,0.27,1,1,0.32,125.177,-10.673,0.111,0.00227,0.937,0
221,Taylor Swift,the 1,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,75.0,210.24,1,0.78,0.361,0,1,0.163,139.902,-6.942,0.108,7.14e-06,0.75,0
222,Taylor Swift,cardigan,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,85.0,239.56,0,0.612,0.58,0,0,0.534,130.045,-8.572,0.26,0.000414,0.525,1
223,Taylor Swift,the last great american dynasty,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,71.0,231.0,1,0.688,0.653,7,1,0.701,147.991,-8.558,0.106,0.00414,0.481,0
224,Taylor Swift,exile (feat. Bon Iver),folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,78.0,285.64,0,0.31,0.374,6,1,0.16,75.938,-8.464,0.11,2.46e-05,0.761,0
225,Taylor Swift,my tears ricochet,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,78.0,255.893,0,0.456,0.265,0,1,0.112,129.947,-10.663,0.0679,0.0,0.814,0
226,Taylor Swift,mirrorball,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,74.0,208.973,0,0.549,0.417,7,1,0.347,110.137,-10.064,0.0604,1.9e-06,0.686,0
227,Taylor Swift,seven,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,70.0,208.906,0,0.602,0.494,4,1,0.374,94.955,-10.813,0.0902,2.59e-05,0.888,0
228,Taylor Swift,august,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,85.0,261.92,0,0.387,0.634,5,1,0.42,89.567,-9.222,0.0931,6.93e-05,0.553,1
229,Taylor Swift,this is me trying,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,74.0,195.106,0,0.511,0.478,9,1,0.408,135.882,-9.837,0.147,2.3e-05,0.312,0
230,Taylor Swift,illicit affairs,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,78.0,190.893,0,0.529,0.304,10,1,0.44,119.58,-10.567,0.108,0.0,0.862,0
231,Taylor Swift,invisible string,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,74.0,252.88,0,0.651,0.459,4,0,0.454,83.455,-11.128,0.105,6.63e-05,0.859,0
232,Taylor Swift,mad woman,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,65.0,237.266,1,0.593,0.7,3,1,0.451,141.898,-9.016,0.116,6.77e-06,0.67,0
233,Taylor Swift,epiphany,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,64.0,289.746,0,0.317,0.254,1,1,0.103,93.933,-13.679,0.0867,0.000326,0.727,0
234,Taylor Swift,betty,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,73.0,294.52,1,0.595,0.376,0,1,0.476,95.946,-8.767,0.0989,0.0,0.589,0
235,Taylor Swift,peace,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,66.0,234.0,1,0.644,0.284,5,1,0.328,150.072,-12.879,0.0909,1.5e-05,0.916,0
236,Taylor Swift,hoax,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,65.0,220.04,0,0.676,0.178,8,1,0.404,118.84,-15.01,0.135,7.9e-06,0.964,0
237,Taylor Swift,the lakes - bonus track,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,66.0,211.813,0,0.313,0.258,2,1,0.268,179.947,-11.532,0.0948,1.3e-06,0.842,0
238,Taylor Swift,the 1 - the long pond studio sessions,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,54.0,219.893,1,0.708,0.25,0,1,0.156,139.803,-10.731,0.102,0.026,0.898,0
239,Taylor Swift,cardigan - the long pond studio sessions,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,55.0,230.68,0,0.395,0.234,0,0,0.247,86.478,-9.704,0.107,0.0,0.88,0
240,Taylor Swift,the last great american dynasty - the long pond studio sessions,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25,51.0,232.346,0,0.64,0.618,7,1,0.614,147.948,-11.715,0.0574,0.004,0.743,0
241,Taylor Swift,the 1,folklore (deluxe version),2020-08-18,75.0,210.24,1,0.78,0.361,0,1,0.163,139.902,-6.942,0.108,7.14e-06,0.75,0
242,Taylor Swift,cardigan,folklore (deluxe version),2020-08-18,85.0,239.56,0,0.612,0.58,0,0,0.534,130.045,-8.572,0.26,0.000414,0.525,1
243,Taylor Swift,the last great american dynasty,folklore (deluxe version),2020-08-18,71.0,231.0,1,0.688,0.653,7,1,0.701,147.991,-8.558,0.106,0.00414,0.481,0
244,Taylor Swift,exile (feat. Bon Iver),folklore (deluxe version),2020-08-18,78.0,285.64,0,0.31,0.374,6,1,0.16,75.938,-8.464,0.11,2.46e-05,0.761,0
245,Taylor Swift,my tears ricochet,folklore (deluxe version),2020-08-18,78.0,255.893,0,0.456,0.265,0,1,0.112,129.947,-10.663,0.0679,0.0,0.814,0
246,Taylor Swift,mirrorball,folklore (deluxe version),2020-08-18,74.0,208.973,0,0.549,0.417,7,1,0.347,110.137,-10.064,0.0604,1.9e-06,0.686,0
247,Taylor Swift,seven,folklore (deluxe version),2020-08-18,70.0,208.906,0,0.602,0.494,4,1,0.374,94.955,-10.813,0.0902,2.59e-05,0.888,0
248,Taylor Swift,august,folklore (deluxe version),2020-08-18,85.0,261.92,0,0.387,0.634,5,1,0.42,89.567,-9.222,0.0931,6.93e-05,0.553,1
249,Taylor Swift,this is me trying,folklore (deluxe version),2020-08-18,74.0,195.106,0,0.511,0.478,9,1,0.408,135.882,-9.837,0.147,2.3e-05,0.312,0
250,Taylor Swift,illicit affairs,folklore (deluxe version),2020-08-18,78.0,190.893,0,0.529,0.304,10,1,0.44,119.58,-10.567,0.108,0.0,0.862,0
251,Taylor Swift,invisible string,folklore (deluxe version),2020-08-18,74.0,252.88,0,0.651,0.459,4,0,0.454,83.455,-11.128,0.105,6.63e-05,0.859,0
252,Taylor Swift,mad woman,folklore (deluxe version),2020-08-18,65.0,237.266,1,0.593,0.7,3,1,0.451,141.898,-9.016,0.116,6.77e-06,0.67,0
253,Taylor Swift,epiphany,folklore (deluxe version),2020-08-18,64.0,289.746,0,0.317,0.254,1,1,0.103,93.933,-13.679,0.0867,0.000326,0.727,0
254,Taylor Swift,betty,folklore (deluxe version),2020-08-18,73.0,294.52,1,0.595,0.376,0,1,0.476,95.946,-8.767,0.0989,0.0,0.589,0
255,Taylor Swift,peace,folklore (deluxe version),2020-08-18,66.0,234.0,1,0.644,0.284,5,1,0.328,150.072,-12.879,0.0909,1.5e-05,0.916,0
256,Taylor Swift,hoax,folklore (deluxe version),2020-08-18,65.0,220.04,0,0.676,0.178,8,1,0.404,118.84,-15.01,0.135,7.9e-06,0.964,0
257,Taylor Swift,the lakes - bonus track,folklore (deluxe version),2020-08-18,66.0,211.813,0,0.313,0.258,2,1,0.268,179.947,-11.532,0.0948,1.3e-06,0.842,0
258,Taylor Swift,the 1,folklore,2020-07-24,75.0,210.251,1,0.777,0.357,0,1,0.172,139.884,-6.942,0.108,7.28e-06,0.757,0
259,Taylor Swift,cardigan,folklore,2020-07-24,85.0,239.56,0,0.613,0.581,0,0,0.551,130.033,-8.588,0.25,0.000345,0.537,1
260,Taylor Swift,the last great american dynasty,folklore,2020-07-24,71.0,230.999,1,0.686,0.662,7,1,0.706,147.922,-8.505,0.109,0.0023,0.467,0
261,Taylor Swift,exile (feat. Bon Iver),folklore,2020-07-24,78.0,285.634,0,0.298,0.38,6,1,0.152,75.602,-8.426,0.11,5.62e-05,0.778,0
262,Taylor Swift,my tears ricochet,folklore,2020-07-24,78.0,255.893,0,0.469,0.263,0,1,0.112,129.86,-10.63,0.0749,0.0,0.806,0
263,Taylor Swift,mirrorball,folklore,2020-07-24,74.0,208.977,0,0.553,0.413,2,1,0.379,110.107,-10.037,0.0594,2.33e-06,0.687,0
264,Taylor Swift,seven,folklore,2020-07-24,70.0,208.906,0,0.596,0.488,4,1,0.415,94.922,-10.769,0.091,2.7e-05,0.9,0
265,Taylor Swift,august,folklore,2020-07-24,85.0,261.922,0,0.532,0.623,5,1,0.403,89.937,-9.208,0.0925,7.28e-05,0.538,1
266,Taylor Swift,this is me trying,folklore,2020-07-24,74.0,195.097,0,0.515,0.476,9,1,0.412,135.886,-9.843,0.171,4.74e-05,0.314,0
267,Taylor Swift,illicit affairs,folklore,2020-07-24,78.0,190.898,0,0.559,0.31,10,1,0.46,119.845,-10.445,0.106,0.0,0.881,0
268,Taylor Swift,invisible string,folklore,2020-07-24,74.0,252.88,0,0.653,0.452,4,0,0.45,83.433,-11.143,0.108,7.73e-05,0.838,0
269,Taylor Swift,mad woman,folklore,2020-07-24,65.0,237.258,1,0.592,0.699,3,1,0.506,141.916,-8.995,0.114,1.68e-05,0.655,0
270,Taylor Swift,epiphany,folklore,2020-07-24,64.0,289.749,0,0.175,0.267,1,1,0.106,94.203,-13.69,0.0858,0.000402,0.731,0
271,Taylor Swift,betty,folklore,2020-07-24,73.0,294.521,1,0.593,0.377,0,1,0.502,95.939,-8.761,0.0976,0.0,0.6,0
272,Taylor Swift,peace,folklore,2020-07-24,66.0,234.0,1,0.647,0.272,5,1,0.339,150.044,-12.906,0.0918,1.73e-05,0.918,0
273,Taylor Swift,hoax,folklore,2020-07-24,65.0,220.042,0,0.662,0.181,8,1,0.429,118.819,-15.065,0.133,3.86e-06,0.966,0
274,Taylor Swift,I Forgot That You Existed,Lover,2019-08-23,72.0,170.64,0,0.664,0.316,5,1,0.541,92.875,-10.345,0.0812,2.03e-06,0.298,0
275,Taylor Swift,Cruel Summer,Lover,2019-08-23,94.0,178.426,0,0.552,0.702,9,1,0.564,169.994,-5.707,0.105,2.06e-05,0.117,1
276,Taylor Swift,Lover,Lover,2019-08-23,87.0,221.306,0,0.359,0.543,7,1,0.453,68.534,-7.582,0.118,1.58e-05,0.492,1
277,Taylor Swift,The Man,Lover,2019-08-23,88.0,190.36,0,0.777,0.658,0,1,0.633,110.048,-5.191,0.0901,0.0,0.0767,1
278,Taylor Swift,The Archer,Lover,2019-08-23,77.0,211.24,0,0.292,0.574,0,1,0.166,124.344,-9.375,0.0663,0.00569,0.12,0
279,Taylor Swift,I Think He Knows,Lover,2019-08-23,73.0,173.386,0,0.897,0.366,0,1,0.416,100.003,-8.029,0.0715,0.000353,0.00889,0
280,Taylor Swift,Miss Americana & The Heartbreak Prince,Lover,2019-08-23,79.0,234.146,0,0.662,0.747,11,0,0.487,150.088,-6.926,0.138,0.00615,0.028,0
281,Taylor Swift,Paper Rings,Lover,2019-08-23,79.0,222.4,0,0.811,0.719,9,1,0.865,103.979,-6.553,0.0742,1.36e-05,0.0129,0
282,Taylor Swift,Cornelia Street,Lover,2019-08-23,75.0,287.266,0,0.824,0.624,0,1,0.248,102.012,-9.728,0.1,0.000189,0.781,0
283,Taylor Swift,Death By A Thousand Cuts,Lover,2019-08-23,72.0,198.533,0,0.712,0.732,4,1,0.313,94.071,-6.754,0.319,0.0,0.454,0
284,Taylor Swift,London Boy,Lover,2019-08-23,74.0,190.24,0,0.695,0.71,1,1,0.557,157.925,-6.639,0.133,0.000104,0.0246,0
285,Taylor Swift,Soon You’ll Get Better (feat. The Chicks),Lover,2019-08-23,67.0,201.586,0,0.433,0.182,0,1,0.421,207.476,-12.566,0.123,0.0,0.907,0
286,Taylor Swift,False God,Lover,2019-08-23,73.0,200.306,0,0.739,0.32,11,0,0.351,79.97,-10.862,0.111,0.000147,0.736,0
287,Taylor Swift,You Need To Calm Down,Lover,2019-08-23,81.0,171.36,0,0.771,0.671,2,1,0.714,85.026,-5.617,0.0637,0.0,0.00929,1
288,Taylor Swift,Afterglow,Lover,2019-08-23,75.0,223.293,0,0.756,0.449,9,1,0.399,111.011,-8.746,0.114,0.0,0.13,0
289,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),Lover,2019-08-23,76.0,193.0,0,0.61,0.83,0,1,0.728,182.162,-4.105,0.118,0.0,0.033,0
290,Taylor Swift,It’s Nice To Have A Friend,Lover,2019-08-23,66.0,150.44,0,0.737,0.175,10,1,0.545,70.008,-9.912,0.171,0.000337,0.971,0
291,Taylor Swift,Daylight,Lover,2019-08-23,80.0,293.453,0,0.557,0.496,0,1,0.265,149.983,-9.602,0.0772,0.000173,0.808,0
292,Taylor Swift,...Ready For It?,reputation,2017-11-10,82.0,208.186,0,0.613,0.764,2,1,0.417,160.015,-6.509,0.197,0.0,0.0527,1
293,Taylor Swift,End Game,reputation,2017-11-10,75.0,244.826,0,0.649,0.589,2,1,0.151,159.073,-6.237,0.108,0.0,0.00845,0
